FlowPPS001_rbcM	FlowS001PV_rbcM	FlowPVNULL_rbcM	FlowPPS001_suc	FlowS001PV_suc	FlowPVNULL_suc	FlowPPS001_alb	FlowS001PV_alb	FlowPVNULL_alb	FlowPPS001_gal	FlowS001PV_gal	FlowPVNULL_gal	FlowPPS001_galM	FlowS001PV_galM	FlowPVNULL_galM	FlowPPS001_h2oM	FlowS001PV_h2oM	FlowPVNULL_h2oM	DiffPPS001_rbcM	DiffS001PV_rbcM	DiffS001D001_rbcM	DiffPPS001_suc	DiffS001PV_suc	DiffS001D001_suc	DiffPPS001_alb	DiffS001PV_alb	DiffS001D001_alb	DiffPPS001_gal	DiffS001PV_gal	DiffS001D001_gal	DiffPPS001_galM	DiffS001PV_galM	DiffS001D001_galM	DiffPPS001_h2oM	DiffS001PV_h2oM	DiffS001D001_h2oM	H01__GALK	H01__GALKM	H01__IMP	H01__ATPS	H01__ALDR	H01__NADPR	H01__GALT	H01__GALE	H01__UGP	H01__UGALP	H01__PPASE	H01__NDKU	H01__PGM1	H01__GLY	H01__GTFGAL	H01__GTFGLC	D001__GLUT2_GAL	D001__GLUT2_GALM	D001__H2OTM	PP__rbcM	S001__rbcM	D001__rbcM	PV__rbcM	PP__suc	S001__suc	D001__suc	PV__suc	PP__alb	S001__alb	D001__alb	PV__alb	PP__gal	S001__gal	D001__gal	PV__gal	PP__galM	S001__galM	D001__galM	PV__galM	PP__h2oM	S001__h2oM	D001__h2oM	PV__h2oM	H01__gal	H01__galM	H01__h2oM	H01__glc1p	H01__glc6p	H01__gal1p	H01__udpglc	H01__udpgal	H01__galtol	H01__atp	H01__adp	H01__utp	H01__udp	H01__phos	H01__ppi	H01__nadp	H01__nadph	
10.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.379128831691884E-19	7.891525981582781E-19	6.841898613422097E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.6831961998545276E-21	1.39950315754758E-21	-3.70205348847866E-19	0.0	0.0	0.0	0.0	0.0	0.0	1.7628085704013415E-18	0.0	2.48036673539859E-18	6.158995711180966E-17	2.7286890684797445E-19	-8.694077365557103E-22	-8.985860082794675E-18	7.123922387123989E-17	1.7765754768108624E-17	-3.073807230669489E-18	1.3224583346629559E-17	6.916915704765408E-17	-2.677781927652106E-17	-2.695224416826668E-17	8.981136880312345E-17	0.0	-3.753406299529321E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2E-4	2.1624920256663584E-4	2.1630276621320693E-4	1.8748656757226433E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.163059753918306E-4	0.0	0.0	0.01198825315938356	0.11992257074594294	0.002007142082399792	0.3349551006545811	0.10667873740944668	8.675037209487707E-4	2.8741198491288267	1.0258801508711861	0.27146505221225725	0.09690110972371348	4.830755443253408	0.00437084470888204	0.09986755711286056	0.10013244288713945	
11.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.379128831691884E-19	7.908757576697439E-19	6.963051405886276E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.706171660007407E-21	1.260941561081552E-21	-3.7473080095350393E-19	0.0	0.0	0.0	0.0	0.0	0.0	1.7626834695021592E-18	0.0	2.5634731231616587E-18	6.166788095093509E-17	3.347289133900614E-19	-8.571614617763698E-22	-8.621627640563527E-18	7.29273290952136E-17	1.778638707050177E-17	-2.9585644105072715E-18	1.3334550804637431E-17	6.91570180502668E-17	-2.6432331833557298E-17	-2.6594217795513353E-17	8.973783765962938E-17	0.0	-3.810239348780421E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2E-4	2.167213949805229E-4	2.1677561339806885E-4	1.9080648248102135E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1677887116923152E-4	0.0	0.0	0.011988407636439824	0.11992359906717107	0.0020747914140983635	0.33467654679568	0.10649837977945566	8.693644576605869E-4	2.8740629757342337	1.0259370242657755	0.27179787042157055	0.09702720300329201	4.83039254980469	0.00437990296088911	0.09986942313212632	0.10013057686787369	
12.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.379128831691884E-19	7.929371378305922E-19	7.0725052827744135E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.733656728818716E-21	1.1424881273753448E-21	-3.794223573324807E-19	0.0	0.0	0.0	0.0	0.0	0.0	1.763576406680603E-18	0.0	2.6424411368253755E-18	6.174596798850407E-17	3.924022975920709E-19	-8.425169016393495E-22	-8.277547879694556E-18	7.431538170729865E-17	1.7811887558929647E-17	-2.8496427562450703E-18	1.3446993847179056E-17	6.914789663504538E-17	-2.611197896519077E-17	-2.6262081915299707E-17	8.966935666798332E-17	0.0	-3.8679528942006366E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2E-4	2.172862690201072E-4	2.173411662416427E-4	1.938058153920611E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1734447335818068E-4	0.0	0.0	0.011988550919466982	0.11992455301721162	0.0021390961692000026	0.3343865836355402	0.10633069205335913	8.715906968546803E-4	2.874006642109424	1.0259933578905907	0.27212979722396735	0.09715292708713032	4.8300331457901615	0.0043891073852839035	0.09987165457153403	0.10012834542846598	
13.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.379128831691884E-19	7.953138404771632E-19	7.171973486520826E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.7653460974396625E-21	1.0415532243344076E-21	-3.842659239165387E-19	0.0	0.0	0.0	0.0	0.0	0.0	1.765420900311837E-18	0.0	2.717504752046957E-18	6.182394360334927E-17	4.461360858031352E-19	-8.256371651666307E-22	-7.952259193275746E-18	7.544856567473709E-17	1.7842124226464755E-17	-2.746593206179468E-18	1.3561674258918176E-17	6.914134743390428E-17	-2.581525895662842E-17	-2.595428210103042E-17	8.960518174502076E-17	0.0	-3.9264516393825003E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2E-4	2.1793754996787126E-4	2.1799314798719225E-4	1.965315137919773E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1799650512046285E-4	0.0	0.0	0.011988683679360951	0.11992543706087791	0.0022002432984728603	0.3340870534519399	0.10617379549808331	8.741575903631916E-4	2.873950825297958	1.0260491747020524	0.2724608575762774	0.09727829347369513	4.829677081706412	0.004398435690319677	0.09987422656874784	0.10012577343125217	
14.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.379128831691884E-19	7.979843233371157E-19	7.262947680645769E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.800952535572364E-21	9.558607369671837E-22	-3.892483007735086E-19	0.0	0.0	0.0	0.0	0.0	0.0	1.768154489642278E-18	0.0	2.7888822325877595E-18	6.190158503450567E-17	4.961611805830385E-19	-8.066757624611551E-22	-7.644514104706519E-18	7.636556156764327E-17	1.787696191987778E-17	-2.649009478515203E-18	1.3678386638614772E-17	6.91369890695596E-17	-2.5540781407557296E-17	-2.5669376278359132E-17	8.954467369693712E-17	0.0	-3.9856485582735416E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2E-4	2.1866933465727146E-4	2.187256535583244E-4	1.9902445330450942E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1872906130527712E-4	0.0	0.0	0.01198880653811805	0.11992625534028441	0.0022584073876854636	0.33377953371174945	0.10602608221015145	8.770417512181504E-4	2.8738955037453406	1.026104496254668	0.2727910721159327	0.09740331196216265	4.829324217404719	0.004407868733959264	0.09987711572360007	0.10012288427639994	
15.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.379128831691884E-19	8.009283103036805E-19	7.346724819305993E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.840205695126559E-21	8.834110449744164E-22	-3.9435714966115712E-19	0.0	0.0	0.0	0.0	0.0	0.0	1.771718455503027E-18	0.0	2.8567774509783902E-18	6.197871305725621E-17	5.426936294680304E-19	-7.857772278952359E-22	-7.353167846767575E-18	7.709947272925426E-17	1.791626407437343E-17	-2.5565229322768326E-18	1.3796953823361248E-17	6.913449544928548E-17	-2.5287257840800195E-17	-2.540602829444958E-17	8.948728391458627E-17	0.0	-4.045458963861899E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2E-4	2.1947606688545136E-4	2.195331249670079E-4	2.0132017398905995E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.195365838521844E-4	0.0	0.0	0.011988920072084276	0.11992701169331414	0.002313751681548153	0.3334653745992097	0.10588617673125657	8.802211589743765E-4	2.8738406572016157	1.026159342798398	0.2731204577844228	0.09752799088510783	4.828974421410503	0.004417390078255296	0.09988030000335747	0.10011969999664254	
16.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.379128831691884E-19	8.04126709026354E-19	7.424430841963039E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.882851011428874E-21	8.224483310673352E-22	-3.9958090089387703E-19	0.0	0.0	0.0	0.0	0.0	0.0	1.7760575651450377E-18	0.0	2.921381072809773E-18	6.205518534602729E-17	5.8593581559807175E-19	-7.630776937647762E-22	-7.077168188098529E-18	7.767861855433718E-17	1.795989401581774E-17	-2.4687981382620794E-18	1.391722298244365E-17	6.91335881968682E-17	-2.50534928226699E-17	-2.516299913615402E-17	8.943254195325943E-17	0.0	-4.1058063258440007E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2E-4	2.2035251483085822E-4	2.2041032871771493E-4	2.0344952963883265E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.204138392002229E-4	0.0	0.0	0.011989024815803733	0.11992770967884107	0.002366429003180367	0.3331457312387336	0.10575290308930643	8.836750725389464E-4	2.8737862666301557	1.0262137333698633	0.27344902836270035	0.09765233730925658	4.8286275702933565	0.004426985607977859	0.09988375865549644	0.10011624134450357	
17.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.379128831691884E-19	8.075615350815043E-19	7.49704156462364E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.928648692164211E-21	7.714317149218717E-22	-4.0490872587613164E-19	0.0	0.0	0.0	0.0	0.0	0.0	1.7811198386562373E-18	0.0	2.982871620679181E-18	6.213089080962812E-17	6.2607748865393E-19	-7.387054192649736E-22	-6.815546370832375E-18	7.812721444699593E-17	1.8007715982661082E-17	-2.3855290521362593E-18	1.4039062271813067E-17	6.913403007625185E-17	-2.483837587162297E-17	-2.4939138522548717E-17	8.938004476254955E-17	0.0	-4.166617276727445E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2E-4	2.212937502739333E-4	2.2135233502413714E-4	2.054392602574465E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.213558975003547E-4	0.0	0.0	0.011989121265641882	0.11992835260087774	0.0024165825812375043	0.3328215913687682	0.10562525649150001	8.873839497694627E-4	2.8737323141237194	1.0262676858762942	0.2737767949311154	0.09777635720861304	4.828283548090115	0.0044366432036440214	0.09988747212725292	0.10011252787274709	
18.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.379128831691884E-19	8.112158420736876E-19	7.565401095784981E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.977372785393321E-21	7.290097666025262E-22	-4.103304761545245E-19	0.0	0.0	0.0	0.0	0.0	0.0	1.7868563347392885E-18	0.0	3.0414164318084913E-18	6.22057447608359E-17	6.632967239229471E-19	-7.127812791380627E-22	-6.567409037308674E-18	7.846595499661831E-17	1.805959593095945E-17	-2.3064356999238244E-18	1.4162357962024852E-17	6.913561927604981E-17	-2.4640874136178134E-17	-2.473337723060673E-17	8.932944735766032E-17	0.0	-4.2278233591638716E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2E-4	2.2229512944297813E-4	2.223544986462338E-4	2.0731249670575435E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2235811345400756E-4	0.0	0.0	0.011989209883083397	0.11992894353061734	0.0024643467953332715	0.3324937991128885	0.10550237900891052	8.913293731873127E-4	2.8736787828273744	1.0263212171726404	0.274103766264445	0.09790005561375395	4.827942245777363	0.0044463524608917915	0.09989142199128877	0.10010857800871124	
19.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.379128831691884E-19	8.150736570915017E-19	7.630238066947132E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.028810318964176E-21	6.939980052905135E-22	-4.158366382782749E-19	0.0	0.0	0.0	0.0	0.0	0.0	1.793220953876711E-18	0.0	3.097172521606391E-18	6.227968473765731E-17	6.977607830233103E-19	-6.854192158207546E-22	-6.3319310361407445E-18	7.871251438727663E-17	1.81154021642232E-17	-2.231261300730012E-18	1.4287011967932242E-17	6.913818445694067E-17	-2.4460025782050598E-17	-2.4544720151121274E-17	8.928045474735762E-17	0.0	-4.289360675931707E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2E-4	2.2335227532730882E-4	2.234124411968549E-4	2.0908920546187744E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2341610861939892E-4	0.0	0.0	0.011989291097714402	0.1199294853263785	0.002509847849089308	0.3321630754006842	0.10538353868769494	8.954939812260468E-4	2.8736256568677296	1.0263743431322936	0.27442994917106533	0.09802343674055353	4.827603560789129	0.004456104449437421	0.09989559087689533	0.10010440912310468	
20.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.379128831691884E-19	8.191199210076229E-19	7.692179933746155E-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.082760504512459E-21	6.65359035106765E-22	-4.214182915667852E-19	0.0	0.0	0.0	0.0	0.0	0.0	1.8001702571440096E-18	0.0	3.1502873639255853E-18	6.235266695711065E-17	7.296268957750481E-19	-6.567266584785134E-22	-6.108349009230052E-18	7.888197594699398E-17	1.8175005820596052E-17	-2.1597697634671626E-18	1.441293972052517E-17	6.914158046228083E-17	-2.4294934020703572E-17	-2.4372240018008495E-17	8.923281495554306E-17	0.0	-4.3511696713854355E-19	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.2446106131784784E-4	2.2452203477622257E-4	2.1078658051101732E-4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.2452575504583043E-4	0.0	0.0	0.011989365309915505	0.11992998065161599	0.0025532043790037926	0.3318300355114752	0.1052681116032626	8.998614044996065E-4	2.8735729212879453	1.0264270787120813	0.2747553487840775	0.09814650410118239	4.827267396575627	0.004465891505902284	0.09989996240622176	0.10010003759377825	
21.000000	3.649274026409904E-15	4.126583132058408E-16	2.4264427621364626E-17	3.649274026409904E-15	3.0424461234968176E-16	1.8034926461302027E-17	3.649274026409904E-15	3.018849607584436E-16	1.774598984765007E-17	3.649274026409904E-15	2.2499909126958123E-17	2.080910126663209E-18	0.0	0.0	0.0	3.649274026409904E-15	1.4925814998441462E-16	1.140071569159441E-17	0.0	0.0	0.0	4.4600392187469626E-17	3.816129145178397E-18	9.617570713215104E-16	1.1157963552171534E-17	9.471299030359783E-19	9.540500903344443E-16	4.8356988230439276E-17	2.7225332000393214E-19	3.4797904457997827E-15	0.0	0.0	0.0	2.333343917616993E-16	9.190495619521347E-18	3.0814216825010724E-15	4.8717482718540186E-17	0.0	3.36331852262989E-18	9.573401546190994E-17	2.3062557430396496E-15	1.0418352034550375E-19	-5.2489633453723515E-18	7.894620394913333E-17	1.8037120259756212E-17	-1.8621637870466534E-18	1.4540642316284035E-17	6.79710732287941E-17	-2.3380601915984217E-17	-2.38836618572076E-17	8.918700503732922E-17	0.0	3.4022615202473496E-15	0.0	2.8265386162818306E-15	1.0	0.11307956328283937	0.0	0.006649110876783231	1.0	0.08337127060008499	0.08323211751649008	0.004942058702849589	1.0	0.08272466210366587	0.08217251014790589	0.004862882238829371	1.0	0.006165584980499029	0.005662106934705406	5.702257795944073E-4	0.0	0.0	0.0	0.0	1.0	0.04090077886840752	0.0408116109606765	0.0031241051258653345	0.005633013755811842	0.0	0.012546224797858196	0.011989642348240993	0.11993138405856978	0.0027272044602218957	0.33149357380998573	0.10515724044008061	0.016406034984925294	2.8734746752252707	1.0265253247747486	0.27507560823973676	0.09827357751019379	4.826849983214721	0.004475751226614633	0.11540581431438372	0.08459418568561629	
22.000000	3.649274026409904E-15	7.786534045693507E-16	8.970445532761941E-17	3.649274026409904E-15	5.826965363766292E-16	6.730291125343038E-17	3.649274026409904E-15	5.781980594031653E-16	6.618878729999727E-17	3.649274026409904E-15	4.928575191395999E-17	5.921132221134328E-18	0.0	0.0	0.0	3.649274026409904E-15	2.169285668456305E-16	3.2234465469685465E-17	0.0	0.0	0.0	4.088769986711033E-17	6.871915001642652E-18	8.807386637802848E-16	1.0236919890022463E-17	1.7066975736772266E-18	8.75059021281785E-16	4.799984365994592E-17	5.781949292376754E-19	3.398016964180951E-15	0.0	0.0	0.0	2.288230306376182E-16	1.231294009172967E-17	3.11846407378353E-15	1.1165724893197865E-16	0.0	3.969111468538309E-18	1.479137303349772E-16	1.848739310586144E-15	1.9471812415804677E-19	-2.8292307145249512E-18	7.869559514142438E-17	1.7400325022142537E-17	-1.0066655441950824E-18	1.467413498723494E-17	6.705119701125684E-17	-2.047156817998092E-17	-2.1892363153617063E-17	8.914657345389102E-17	0.0	3.2989454479388703E-15	0.0	2.908045149758452E-15	1.0	0.21337213893344623	0.0	0.024581452277473714	1.0	0.15967464546636873	0.1595472146373571	0.01844282198770419	1.0	0.1584419408404874	0.15793550459054503	0.018137521825159486	1.0	0.013505631957829844	0.013013985415503013	0.0016225507260575443	0.0	0.0	0.0	0.0	1.0	0.05944430735420581	0.05935406754107906	0.008833117282068622	0.012985770854745376	0.0	0.030273616043494544	0.011990649314897418	0.1199371045561745	0.0032229453873281024	0.33114543659193385	0.10505948561246276	0.029085094427424057	2.873316967661913	1.0266830323381044	0.2753890706076514	0.09840600718794995	4.826171284858334	0.004485988806842546	0.1280839515622469	0.07191604843775334	
23.000000	3.649274026409904E-15	1.1032619308377963E-15	1.866975764318449E-16	3.649274026409904E-15	8.377081858984938E-16	1.4142278091426832E-16	3.649274026409904E-15	8.316377756922929E-16	1.3913779117913858E-16	3.649274026409904E-15	8.18304774610384E-17	1.2739861256815258E-17	0.0	0.0	0.0	3.649274026409904E-15	2.7955770576136054E-16	5.828437379619132E-17	0.0	0.0	0.0	3.7487544540152133E-17	9.283805399789674E-18	8.0665029013972615E-16	9.39212083572537E-18	2.3083332817105146E-18	8.026339111909612E-16	4.756591398598487E-17	9.212082160563084E-19	3.323341509277244E-15	0.0	0.0	0.0	2.246477547099029E-16	1.4751555464344618E-17	3.0639822019018132E-15	1.8681292055625076E-16	0.0	5.049406664152194E-18	2.1145601480265007E-16	1.4615376515692154E-15	2.700644859552084E-19	1.4764790099860943E-18	7.784463458394802E-17	1.6130455784137632E-17	5.302699291802242E-19	1.4817020288235813E-17	6.607143106427489E-17	-1.5077183893301743E-17	-1.7660691995771953E-17	8.911633661906225E-17	0.0	3.2078793157767678E-15	0.0	2.859414483363474E-15	1.0	0.302323673928967	0.0	0.05116019654339713	1.0	0.22955474974912132	0.22943803849364655	0.03875367535865695	1.0	0.2278912928088452	0.2274267722471753	0.03812752623458646	1.0	0.022423768910974844	0.021942926884807614	0.0034910673094474425	0.0	0.0	0.0	0.0	1.0	0.0766063890346938	0.07651772577778866	0.015971498269076418	0.02191548544740835	0.0	0.04792358094415392	0.011992671537419066	0.11994926147098756	0.004110454456502588	0.330774295450737	0.10498644034615853	0.039171029688781264	2.873096277516889	1.0269037224831294	0.275695199748421	0.09854406445468022	4.825162396053541	0.00449686960810928	0.13816845766048216	0.06183154233951735	
24.000000	3.649274026409904E-15	1.3911638667179397E-15	3.072709900657871E-16	3.649274026409904E-15	1.0712826904738924E-15	2.349839480050148E-16	3.649274026409904E-15	1.0641049451001802E-15	2.3133007285847426E-16	3.649274026409904E-15	1.1853402362995074E-16	2.2762215674458698E-17	0.0	0.0	0.0	3.649274026409904E-15	3.4083210769891416E-16	8.864090899447473E-17	0.0	0.0	0.0	3.4373217812480153E-17	1.1150649899585033E-17	7.388872818472569E-16	8.617230271032412E-18	2.775916240805686E-18	7.362260546530262E-16	4.7076533370399375E-17	1.2769574394065604E-18	3.2576419743439405E-15	0.0	0.0	0.0	2.2056279458073265E-16	1.681274658029596E-17	3.0064423336106372E-15	2.6989342103152143E-16	0.0	6.647566064659134E-18	2.827652042175326E-16	1.1521255416630985E-15	3.3171040307685685E-19	7.849591612843072E-18	7.609783322548443E-17	1.414950286064154E-17	2.8241984584509684E-18	1.4972431993963003E-17	6.509532405453211E-17	-6.921709347789388E-18	-1.0797790230340622E-17	8.910126026289484E-17	0.0	3.131035136989861E-15	0.0	2.8057944623196192E-15	1.0	0.3812166081938615	0.0	0.08420058012691232	1.0	0.2935604952439822	0.29345358836826063	0.06439197119877242	1.0	0.2915935984525199	0.2911675111222251	0.06339071036713924	1.0	0.03248153544297208	0.03201019924020801	0.006237464084562538	0.0	0.0	0.0	0.0	1.0	0.09339723606183095	0.09331023785119189	0.024290011753838665	0.0319834088531632	0.0	0.0652522932279957	0.011995862669245128	0.11996897798635316	0.005431621109877716	0.33036842756628754	0.1049500387624163	0.04712715547392744	2.872809761702384	1.0271902382976388	0.2759935421514828	0.0986879915198109	4.823783003734873	0.0045086153228845365	0.14612273626265498	0.05387726373734431	
25.000000	3.649274026409904E-15	1.646509977420462E-15	4.448515480267826E-16	3.649274026409904E-15	1.2852486085553194E-15	3.4341432469767286E-16	3.649274026409904E-15	1.2773416059899643E-15	3.383060008838412E-16	3.649274026409904E-15	1.5791313664947782E-16	3.600871485660692E-17	0.0	0.0	0.0	3.649274026409904E-15	4.009530167158577E-16	1.2264086055787795E-16	0.0	0.0	0.0	3.1520338904727794E-17	1.2557790451435287E-17	6.768990567922166E-16	7.906441401399798E-18	3.130118683687077E-18	6.753329301079189E-16	4.655147853013901E-17	1.6253922905716119E-18	3.2005374102333756E-15	0.0	0.0	0.0	2.165547339796031E-16	1.8554143743865316E-17	2.9500162751514377E-15	3.571036225038344E-16	0.0	8.770723903837316E-18	3.5854473286123172E-16	9.128854222982129E-16	3.8184552934241606E-19	1.6336831859053653E-17	7.317733281510334E-17	1.1422922091706765E-17	5.9058287954186335E-18	1.5143117180512862E-17	6.416895911661994E-17	4.0887971454016565E-18	-1.1230655123977477E-18	8.910597752567287E-17	0.0	3.067254153924312E-15	0.0	2.753115347655351E-15	0.0	0.4511883639059771	0.0	0.12190138224955945	0.0	0.35219295653161076	0.35209501850355374	0.09410483351274068	0.0	0.3500262235024844	0.349635377778632	0.09270501432216673	1.2E-4	0.043272479815616965	0.042809405861626806	0.00986736391841522	0.0	0.0	0.0	0.0	0.0	0.10987199476228665	0.10978662936730631	0.0336069200806304	0.042783154585197096	0.0	0.0822554758907528	0.01200028887049627	0.11999677338963438	0.007202117589056659	0.3299168492825285	0.10496142711651983	0.05341111918701263	2.8724579097533796	1.027542090246634	0.276284000648398	0.09883772295254922	4.822016088771488	0.004521410488766028	0.1524045120432195	0.047595487956779654	
26.000000	0.0	1.4603233482329072E-15	5.697867310381678E-16	0.0	1.177030907379006E-15	4.448303273415943E-16	0.0	1.1710593987484206E-15	4.3855490081641123E-16	4.379128831691884E-19	1.4998691866896982E-16	4.9406712366295575E-17	0.0	0.0	0.0	0.0	3.1069576129309776E-16	1.4830946597698272E-16	-0.0	0.0	0.0	-1.569374543172008E-17	9.762674400498824E-18	-3.415729350501857E-16	-3.903531329161401E-18	2.4416816597733644E-18	-3.3455581465660803E-16	-1.993986743810675E-18	1.3410694173689897E-18	-1.0230707248376221E-16	0.0	0.0	0.0	-2.0713050752873183E-17	1.0825753021074336E-17	-1.865731142975921E-16	3.434775068840371E-16	0.0	1.1035724050710838E-17	3.620947851011292E-16	-1.4273731924096649E-16	3.7503051670640363E-19	2.5411741158072736E-17	6.893969164381801E-17	8.418234292334944E-18	9.23574977820522E-18	1.5329912583636264E-17	6.575130906910703E-17	1.6155285376335976E-17	1.0605026313396596E-17	8.91328030981936E-17	0.0	-8.22418293883164E-17	0.0	-1.2492957667028376E-16	0.0	0.40016818075718735	0.0	0.15613700887206727	0.0	0.3225383730738768	0.32258779400209464	0.12189556720661261	0.0	0.320902017846133	0.32109564043392474	0.12017593023778879	1.2E-4	0.04110048124188813	0.04111528367488727	0.013538778400508633	0.0	0.0	0.0	0.0	0.0	0.08513906027461444	0.08514445918977599	0.04064081373546156	0.041115987518813554	0.0	0.08639375495647883	0.012005463418361995	0.12003046914067897	0.009110445471143404	0.3294139559868332	0.10502621313311739	0.05256913080034382	2.8721471916252614	1.0278528083747496	0.27657666923501895	0.09898316164502527	4.820059181167416	0.004535289971051598	0.1515602076281903	0.04843979237180901	
